ID,Preço da passagem,Espaço disponível é suficiente para os passageiros sentados ou em pé,Temperatura interna ,Tempo total de viagem  ,Frequência com que os veículos passam ao longo dia ,Velocidade dos veículos  ,Segurança dentro dos veículos e nos pontos de ônibus/estações ,"Informação de linhas, horários e itinerários  ",Locais atendidos pelo transporte público ,Confiabilidade nos horários ,Facilidade de entrada e saída dos veículos e/ou estações e pontos de ônibus  ,Limpeza dentro do veículo e nos pontos de ônibus e estações,Qual a forma que você faz a maioria das viagens?,Você tem carteira de motorista?,Você tem veículo próprio?,Você costuma usar o transporte público em quais dias?,Como você define sua frequência de uso do transporte público?,"Quantas passagens você usa por dia em suas viagens no transporte público?
",Qual o meio de pagamento você utiliza para pagar pelo transporte?,Qual a principal razão dos seus deslocamentos diários?,Quanto tempo você gasta por dia com transporte?,"Qual a principal razão pela qual você preferiria utilizar outro meio de transporte ao invés do transporte público?

",Eu gostaria de ganhar pontos ou créditos para trocar por produtos e serviços,Eu gostaria de poder usar qualquer veículo do transporte público de forma ilimitada,Eu gostaria de poder realizar uma compra antecipada por passagens ilimitadas no transporte público (pré-pago),Eu gostaria de poder realizar um pagamento depois de usar passagens ilimitadas no transporte público (pós-pago),Eu gostaria de ter a opção de pagar um valor diário por passagens ilimitadas no transporte público,Eu gostaria de ter a opção de pagar um valor mensal por passagens ilimitadas no transporte público,Eu gostaria de ter a opção de pagar um valor anual por passagens ilimitadas no transporte público,Eu gostaria de receber um valor de volta por quilômetro viajado no transporte público ,Eu gostaria de receber desconto na passagem por viajar em horários fora de pico,"Se eu ganhasse pontos para trocar por produtos e serviços, usaria mais o transporte público ","Se eu pudesse pagar por dia para ter passagens ilimitadas, usaria mais transporte público","Se eu pudesse pagar por mês para ter passagens ilimitadas, usaria mais transporte público ","Se eu pudesse pagar por ano para ter passagens ilimitadas, usaria mais transporte público ","Se eu recebesse um valor em troca por quilometro viajado, usaria mais o transporte público ","Se ganhasse desconto na passagem por viajar em horários fora de pico, usaria mais o transporte público ",Eu aceitaria participar se ganhasse 10 pontos para trocar por produtos e serviços por utilizar o transporte público,Eu aceitaria pagar até 10 reais por dia para ter viagens ilimitadas nesse mesmo dia no transporte público,Eu aceitaria pagar de 10 a 20 reais por dia para ter viagens ilimitadas nesse mesmo dia no transporte público,Eu aceitaria pagar entre 150 e 200 reais mensais para ter viagens ilimitadas em um mês no transporte público,Eu aceitaria pagar entre 200 e 300 reais mensais para ter viagens ilimitadas em um mês no transporte público,Eu aceitaria pagar de 800 a 1000 reais por ano para ter viagens ilimitadas em um ano no transporte público,Eu aceitaria pagar entre 1000 e 1200 reais por ano para ter viagens ilimitadas em um ano no transporte público,Eu aceitaria receber até 50 centavos por quilômetro percorrido no transporte público ,Eu aceitaria receber até 5 reais a cada 20 quilômetros percorridos no transporte público ,Eu aceitaria viajar em horários fora de pico se recebesse até 1 real de desconto na passagem,Eu aceitaria viajar em horários fora de pico se recebesse até 2 reais de desconto na passagem,Eu estou satisfeito com o serviço entregue pelo transporte público ,O serviço transporte Público correspondem às minhas expectativas,Considero que as minhas necessidades de deslocamento estão sendo atendidos pelo transporte público,Considero que o transporte público tem um bom custo benefício ,Considero que sou recompensado por usar o transporte público,Cartões,Aplicativos de celular,Qr Code,Bilhete impresso,Gênero ,Raça,Idade,"Nível de escolaridade
",Situação Profissional ,"Possui filhos?  (Insira o número, no caso de não possuir colocar o número zero)",Renda
270,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,2,1,1,5,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,0,4,0,6
271,1,4,4,1,1,1,1,5,5,2,5,1,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,0,3,3,2,2,0,1
272,1,5,5,1,3,2,1,5,5,2,5,2,4,1,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,3,1,3,2,0,2
273,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,4,0,1,2,4,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,1,3,1,0,2,3,3
274,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,0,1,0,2,0,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,3,3,0,3,1,3,4,0,3
275,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,1,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,0,1,1,0,4,0,6
276,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,0,1,2,2,0,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,2,2,0,3,3,3,2,0,4
277,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,0,1,2,4,5,8,1,1,1,1,1,1,1,5,1,3,3,3,3,0,3,1,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,2,2,1,3,3,2,5,4,4
278,1,2,2,1,1,1,1,5,5,1,5,1,4,1,0,2,1,0,1,4,1,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,0,1,3,0,2,0,3
279,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,0,5,5,4,4,5,5,5,5,4,0,0,0,0,0,0,1,1,4,1,4,4,4,1,1,0,0,2,2,2,2,1,2,3,3,3,0,3,1,0,2,2,1
280,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,3,0,1,3,1,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,0,3,3,2,1,4,6
281,1,4,4,2,2,2,1,4,1,2,5,2,4,0,0,2,5,0,1,3,1,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,0,3,1,2,1,3,6
282,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,1,1,8,5,5,1,1,1,5,1,5,1,0,3,3,3,0,3,1,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,2,2,0,1,8,0,4,0,6
283,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,1,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,1,1,0,2,0,3
284,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,2,1,0,1,4,1,8,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,3,3,3,2,0,3
285,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,3,1,0,3,1,3,2,0,1
286,1,5,5,1,1,1,1,5,5,1,5,5,4,0,0,2,1,2,5,1,5,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,3,1,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,3,3,4,0,2
287,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,0,1,0,4,0,0,5,5,5,5,5,5,5,5,5,0,3,3,3,0,3,1,1,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,3,2,0,3,3,3,2,4,4
288,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,3,1,0,2,0,1
289,1,2,4,1,1,1,1,5,4,2,4,2,4,0,0,2,5,0,3,3,1,6,5,5,1,1,1,1,1,5,1,0,3,3,3,0,3,1,3,3,3,3,3,3,1,1,3,3,5,2,5,2,1,2,3,3,2,0,1,5,0,0,7,2
290,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,7,0,3,3,0,0,5,5,1,1,1,1,1,5,1,0,3,3,3,0,3,1,1,3,3,3,3,3,1,1,4,4,1,1,4,1,1,2,3,3,3,0,3,5,2,0,5,1
291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,0,4,0,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,4,2,2,5
292,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,0,3,4,0,2,3,2
293,1,5,5,1,1,1,1,5,5,5,5,5,4,0,0,2,1,2,5,1,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,1,1,3,0,2,0,1
294,1,5,5,1,1,1,1,5,5,1,5,5,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,0,3,1,0,2,0,1
295,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,3,0,2,3,4,8,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,0,3,1,0,1,4,6
296,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,4,0,1,3,3,0,7,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,0,1,5,3,0,4,0
297,1,1,5,1,1,1,1,5,5,1,1,1,4,0,0,2,5,0,3,3,4,6,5,5,1,1,1,1,1,5,1,0,3,3,3,0,3,1,3,3,3,3,3,3,1,1,3,3,1,1,4,1,1,2,3,3,2,0,3,5,0,0,5,1
298,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,1,1,3,2,0,2
299,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,1,3,0,3,0,0,7,5,5,1,1,1,1,1,5,1,0,3,3,3,0,3,1,3,3,3,3,3,3,1,1,2,2,4,4,4,4,4,1,3,3,2,0,1,5,0,0,4,1
300,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,3,0,3,3,4,6,5,5,3,3,3,3,3,5,3,0,4,4,4,4,4,1,4,4,4,4,4,4,1,1,4,4,3,3,3,3,3,2,3,3,2,0,3,5,0,0,3,1
301,1,1,5,1,1,1,1,4,5,1,4,2,4,1,0,2,5,0,3,0,4,7,5,5,1,1,1,1,1,5,1,0,3,3,3,0,3,1,3,3,3,3,3,3,3,1,3,3,4,4,4,4,4,2,3,3,2,0,1,5,2,0,6,1
302,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,0,2,0,2
303,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,2,1,2,6
304,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,4,0,3,1,0,2,4,1
305,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,3,4,0,2,0,1
306,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,3,2,1,1,1,0,2,0,1
307,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,1,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2,2,3,3,0,3,1,0,2,0,2
308,1,5,5,1,1,1,1,5,5,5,5,5,4,0,0,2,1,2,5,1,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,2,2,0,3,1,3,4,0,1
309,1,2,5,1,1,1,1,5,4,2,2,4,4,0,0,2,3,0,3,3,1,6,5,5,1,1,1,1,1,5,1,0,3,3,3,0,3,1,1,3,3,3,3,3,1,1,4,4,2,2,4,2,1,2,3,3,2,0,3,5,0,0,4,2
310,1,5,5,1,2,2,1,5,4,1,4,2,4,2,0,2,1,0,1,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2,2,3,2,1,1,1,3,4,0,1
311,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,0,3,3,0,2,2,1
312,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,2,1,2,5,1,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,3,1,0,4,0,6
313,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,0,3,3,3,2,0,2
314,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,3,4,0,2,3,2
315,1,4,4,1,1,1,1,5,4,2,4,2,2,1,1,0,0,1,0,4,4,0,5,5,5,5,5,5,5,5,5,0,0,1,1,0,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,3,2,0,3,3,3,2,0,3
316,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,1,3,2,0,1
317,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,1,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,0,3,3,3,4,0,1
318,1,5,1,1,1,1,1,5,5,1,5,5,4,1,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,2,1,2,1,2,1,1,1,1,1,1,4,1,1,2,1,3,4,1,1,3,0,2,0,2
319,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,1,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2,2,1,2,0,3,3,0,2,0,2
320,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,1,1,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,0,2,0,2
321,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,2,1,1,5,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,3,3,4,0,1
322,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,1,8,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,0,2,0,2
323,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,1,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,1,0,2,2,2
324,1,4,4,1,1,1,1,4,4,1,4,2,4,0,0,2,1,0,5,1,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,3,4,0,6
325,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,1,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,1,0,4,0,6
326,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,1,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,3,4,0,1
327,1,4,1,1,1,1,1,4,4,1,4,2,2,3,1,4,0,1,0,1,1,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2,2,2,2,1,3,3,3,4,0,6
328,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,3,0,4,0,1
329,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,1,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,2,2,2,0,3,3,3,4,0,2
330,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,0,1,0,4,4,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,2,2,1,1,4,0,2,4,3
331,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,0,1,1,0,2,0,2
332,1,1,4,1,1,1,1,5,4,1,2,2,4,0,0,2,1,2,1,1,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,3,3,3,3,3,1,1,0,0,1,1,5,1,1,2,3,3,3,0,3,3,3,4,0,6
333,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,0,1,2,4,1,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,1,1,3,3,2,4,3
334,1,1,1,1,1,1,1,5,4,1,5,2,4,0,0,2,3,0,3,3,1,7,5,5,1,1,1,1,1,5,1,0,3,3,3,0,3,1,3,3,3,3,3,3,1,1,3,3,4,4,5,2,4,2,3,3,2,0,3,5,2,0,5,1
335,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,1,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,3,0,2,0,2
336,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,3,0,2,0,2
337,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,2,5,1,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,0,1,1,3,4,0,1
338,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,0,3,3,0,1,3,6
339,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,1,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,0,2,0,2
340,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,0,2,0,2
341,1,5,5,1,1,1,1,5,5,2,5,5,4,0,0,2,1,0,5,1,5,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,3,4,0,1
342,1,4,4,1,1,1,1,4,4,1,4,4,2,1,1,4,0,1,0,4,1,8,5,5,1,1,1,1,1,5,1,0,3,3,3,0,3,1,1,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,2,2,1,1,3,0,2,0,3
343,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,1,1,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,3,4,0,6
344,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,0,1,0,4,1,6,5,5,1,1,1,5,1,5,1,0,3,3,3,0,3,1,1,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,3,3,0,1,4,3,2,3,4
345,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,0,2,0,2
346,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,1,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,0,3,1,0,2,0,1
347,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,2,5,1,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,3,2,0,2
348,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,1,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,0,3,1,0,4,0,6
349,1,5,5,1,1,1,1,5,5,1,5,5,4,1,0,2,3,0,1,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,0,1,3,0,2,0,2
350,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,2,5,1,5,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,3,4,2,1
351,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,0,3,1,0,2,3,2
352,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,2,5,1,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,8,0,4,0,6
353,1,4,4,1,1,1,1,5,5,1,4,3,4,1,0,2,1,0,1,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,3,3,3,0,1,3,3,2,0,2
354,1,5,5,1,1,1,1,5,5,1,5,5,2,1,1,4,0,1,5,4,4,6,5,5,1,1,5,1,1,5,1,0,3,3,3,0,3,1,1,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,3,4,0,1,4,3,2,3,5
355,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,2,3,0,3,3,1,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,0,3,5,0,0,5,2
356,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,1,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,3,0,2,0,1
357,1,5,5,1,1,1,1,5,5,1,5,2,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,2,2,2,2,0,3,3,3,2,0,1
358,1,1,1,1,1,1,1,1,1,1,1,1,4,3,0,2,1,0,5,1,1,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,0,1,0,6
359,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,3,3,3,2,0,1
360,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,0,5,4,2,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,3,4,0,1
361,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,2,1,2,5,1,5,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,3,3,3,3,3,1,1,3,3,1,1,1,1,1,2,2,2,2,0,3,1,3,4,0,1
362,1,5,5,1,2,1,1,5,2,2,2,2,4,0,0,2,1,0,5,4,2,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,4,0,2,4,2
363,1,5,5,1,1,1,1,5,5,5,5,5,4,0,0,0,3,0,3,3,1,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,2,3,3,2,0,3,5,2,0,4,1
